Latitude,Longitude,BusSpeed
40.753905,-73.972975,12
40.70884,-74.01456,28.75
40.720635,-74.00964833,12
40.73243,-74.00473667,6
40.744225,-73.999825,25
40.75602,-73.99491333,13
40.77961,-73.98509,12
40.77929833,-73.98533333,1
40.77898667,-73.98557667,3
40.778675,-73.98582,19
40.77836333,-73.98606333,1
40.77774,-73.98655,6
40.777514,-73.98677,9
40.777288,-73.98699,14
40.777062,-73.98721,17
40.77661,-73.98765,4
40.7760075,-73.9878225,17
40.775405,-73.987995,29
40.7742,-73.98834,21
40.77398,-73.9887375,5
40.77376,-73.989135,17
40.77332,-73.98993,1
40.7728,-73.9901875,21
40.77228,-73.990445,25
40.77124,-73.99096,2
40.7707325,-73.99063,12
40.770225,-73.9903,12
40.76921,-73.98964,28.5
40.77187167,-73.98681833,24
40.77453333,-73.98399667,2
40.777195,-73.981175,16
40.77985667,-73.97835333,2
40.78518,-73.97271,30.5
40.76681,-73.98523333,24
40.73007,-74.01028,4
40.7391825,-74.0034025,9
40.748295,-73.996525,35
40.76652,-73.98277,23
40.76635833,-73.982385,6
40.76619667,-73.982,0
40.766035,-73.981615,25
40.76587333,-73.98123,8
40.76555,-73.98046,21
40.76517625,-73.97965275,25
40.7648025,-73.9788455,17
40.764055,-73.977231,1
40.76388083,-73.9767725,10
40.76370667,-73.976314,0
40.7635325,-73.9758555,16
40.76335833,-73.975397,11
40.76301,-73.97448,13
40.756636,-73.978274,11
40.750262,-73.982068,8
40.743888,-73.985862,24
40.73114,-73.99345,9
40.74095667,-73.98521333,12
40.76059,-73.96874,29.25
40.760466,-73.968446,31.25
40.760342,-73.968152,14
40.760218,-73.967858,10
40.75997,-73.96727,6
40.755165,-73.97163333,0
40.75036,-73.97599667,13
40.745555,-73.98036,18
40.74075,-73.98472333,18
40.73114,-73.99345,21
40.73574,-73.98827333,22
40.74034,-73.98309667,0
40.74494,-73.97792,13
40.74954,-73.97274333,4
40.75874,-73.96239,4
40.763544,-73.961262,22
40.768348,-73.960134,30.25
40.773152,-73.959006,28
40.78276,-73.95675,1
40.771218,-73.96324,5
40.759676,-73.96973,11
40.748134,-73.97622,2
40.70884,-74.01456,1
40.73243,-74.00473667,11
40.77961,-73.98509,23
40.779236,-73.985382,6
40.778862,-73.985674,2
40.778488,-73.985966,5
40.77774,-73.98655,2
40.77755167,-73.98673333,5
40.77736333,-73.98691667,0
40.777175,-73.9871,25
40.77698667,-73.98728333,19
40.77661,-73.98765,9
40.77620833,-73.987765,9
40.77580667,-73.98788,23
40.775405,-73.987995,3
40.77500333,-73.98811,5
40.7742,-73.98834,4
40.77405333,-73.988605,6
40.77390667,-73.98887,1
40.77376,-73.989135,15
40.77361333,-73.9894,20
40.77332,-73.98993,23
40.77297333,-73.99010167,7
40.77262667,-73.99027333,18
40.77228,-73.990445,30
40.77193333,-73.99061667,8
40.77124,-73.99096,5
40.77090167,-73.99074,12
40.77056333,-73.99052,6
40.770225,-73.9903,30.75
40.76988667,-73.99008,13
40.76921,-73.98964,13
40.772404,-73.986254,22
40.775598,-73.982868,11
40.778792,-73.979482,8
40.78518,-73.97271,10
40.7714025,-73.9821025,18
40.757625,-73.991495,7
40.73007,-74.01028,8
40.736145,-74.005695,13
40.74222,-74.00111,2
40.748295,-73.996525,34
40.75437,-73.99194,27
40.76652,-73.98277,17
40.766326,-73.982308,25
40.766132,-73.981846,8
40.765938,-73.981384,6
40.76555,-73.98046,4
40.76505167,-73.97938367,0
40.764055,-73.977231,18
40.76370667,-73.976314,12
40.76301,-73.97448,22
40.75238667,-73.98080333,5
40.73114,-73.99345,12
40.74095667,-73.98521333,6
40.76059,-73.96874,2
40.76038333,-73.96825,30.25
40.75997,-73.96727,25
40.7527625,-73.973815,9
40.745555,-73.98036,20
40.73114,-73.99345,11
40.74034,-73.98309667,1
40.75874,-73.96239,3
40.76274333,-73.96145,11
40.76674667,-73.96051,22
40.77075,-73.95957,3
40.77475333,-73.95863,2
40.78276,-73.95675,6
40.771218,-73.96324,6
40.759676,-73.96973,4
40.748134,-73.97622,14
40.70884,-74.01456,16
40.7265325,-74.0071925,0
40.744225,-73.999825,0
40.77961,-73.98509,24
40.779236,-73.985382,12
40.778862,-73.985674,1
40.778488,-73.985966,15
40.77774,-73.98655,7
40.77736333,-73.98691667,8
40.77661,-73.98765,13
40.77620833,-73.987765,4
40.77580667,-73.98788,6
40.775405,-73.987995,6
40.77500333,-73.98811,14
40.7742,-73.98834,1
40.77398,-73.9887375,4
40.77376,-73.989135,22
40.77332,-73.98993,14
40.772904,-73.990136,19
40.772488,-73.990342,3
40.772072,-73.990548,21
40.77124,-73.99096,21
40.77056333,-73.99052,25
40.76921,-73.98964,3
40.772404,-73.986254,16
40.775598,-73.982868,12
40.778792,-73.979482,21
40.78518,-73.97271,2
40.76681,-73.98523333,2
40.73007,-74.01028,14
40.7391825,-74.0034025,29
40.748295,-73.996525,16
40.76652,-73.98277,4
40.7662775,-73.9821925,3
40.766035,-73.981615,18
40.76555,-73.98046,15
40.76517625,-73.97965275,28.5
40.7648025,-73.9788455,16
40.764055,-73.977231,3
40.76379375,-73.97654325,13
40.7635325,-73.9758555,18
40.76301,-73.97448,10
40.75238667,-73.98080333,20
40.73114,-73.99345,15
40.74095667,-73.98521333,8
40.76059,-73.96874,23
40.760435,-73.9683725,19
40.76028,-73.968005,17
40.75997,-73.96727,18
40.75036,-73.97599667,23
40.73114,-73.99345,23
40.73666,-73.987238,2
40.74218,-73.981026,0
40.7477,-73.974814,3
40.75874,-73.96239,3
40.764745,-73.96098,12
40.77075,-73.95957,11
40.78276,-73.95675,23
40.7683325,-73.9648625,9
40.753905,-73.972975,18
40.70884,-74.01456,15
40.722994,-74.008666,13
40.737148,-74.002772,22
40.751302,-73.996878,24
40.77961,-73.98509,23
40.77929833,-73.98533333,18
40.77898667,-73.98557667,5
40.778675,-73.98582,18
40.77836333,-73.98606333,11
40.77774,-73.98655,10
40.777514,-73.98677,16
40.777288,-73.98699,20
40.777062,-73.98721,1
40.77661,-73.98765,17
40.77580667,-73.98788,14
40.7742,-73.98834,18
40.77405333,-73.988605,17
40.77390667,-73.98887,25
40.77376,-73.989135,10
40.77361333,-73.9894,14
40.77332,-73.98993,6
40.772904,-73.990136,7
40.772488,-73.990342,14
40.772072,-73.990548,6
40.77124,-73.99096,11
40.7707325,-73.99063,5
40.770225,-73.9903,25
40.76921,-73.98964,5
40.772404,-73.986254,25
40.775598,-73.982868,14
40.778792,-73.979482,7
40.78518,-73.97271,4
40.7714025,-73.9821025,16
40.757625,-73.991495,2
40.73007,-74.01028,13
40.736145,-74.005695,34
40.74222,-74.00111,4
40.748295,-73.996525,36
40.75437,-73.99194,21
40.76652,-73.98277,19
40.7662775,-73.9821925,25
40.766035,-73.981615,2
40.76555,-73.98046,15
40.765251,-73.9798142,10
40.764952,-73.9791684,2
40.764653,-73.9785226,23
40.764055,-73.977231,9
40.76388083,-73.9767725,25
40.76370667,-73.976314,11
40.7635325,-73.9758555,16
40.76335833,-73.975397,26
40.76301,-73.97448,0
40.75769833,-73.97764167,22
40.75238667,-73.98080333,26
40.747075,-73.983965,21
40.74176333,-73.98712667,24
40.73114,-73.99345,28.5
40.7385025,-73.9872725,12
40.745865,-73.981095,7
40.76059,-73.96874,19
40.760435,-73.9683725,5
40.76028,-73.968005,17
40.75997,-73.96727,4
40.7527625,-73.973815,11
40.745555,-73.98036,24
40.73114,-73.99345,24
40.73574,-73.98827333,9
40.74034,-73.98309667,2
40.74494,-73.97792,23
40.74954,-73.97274333,8
40.75874,-73.96239,1
40.763544,-73.961262,16
40.768348,-73.960134,29.25
40.773152,-73.959006,16
40.78276,-73.95675,7
40.76352333,-73.96756667,17
40.70884,-74.01456,3
40.722994,-74.008666,25
40.737148,-74.002772,11
40.751302,-73.996878,25
40.77961,-73.98509,7
40.7791425,-73.985455,18
40.778675,-73.98582,21
40.77774,-73.98655,13
40.777514,-73.98677,3
40.777288,-73.98699,6
40.777062,-73.98721,6
40.77661,-73.98765,20
40.77580667,-73.98788,18
40.7742,-73.98834,16
40.774024,-73.988658,20
40.773848,-73.988976,1
40.773672,-73.989294,6
40.77332,-73.98993,7
40.77262667,-73.99027333,10
40.77124,-73.99096,13
40.77090167,-73.99074,7
40.77056333,-73.99052,6
40.770225,-73.9903,5
40.76988667,-73.99008,19
40.76921,-73.98964,0
40.77453333,-73.98399667,1
40.78518,-73.97271,16
40.775995,-73.97897167,19
40.76681,-73.98523333,12
40.757625,-73.991495,4
40.74844,-73.99775667,15
40.73007,-74.01028,19
40.736145,-74.005695,35
40.74222,-74.00111,28
40.748295,-73.996525,29
40.75437,-73.99194,28
40.76652,-73.98277,0
40.76635833,-73.982385,0
40.76619667,-73.982,15
40.766035,-73.981615,20
40.76587333,-73.98123,7
40.76555,-73.98046,7
40.76530083,-73.97992183,8
40.76505167,-73.97938367,20
40.7648025,-73.9788455,5
40.76455333,-73.97830733,4
40.764055,-73.977231,20
40.76388083,-73.9767725,17
40.76370667,-73.976314,23
40.7635325,-73.9758555,21
40.76335833,-73.975397,19
40.76301,-73.97448,14
40.7550425,-73.9792225,9
40.747075,-73.983965,20
40.73114,-73.99345,14
40.74095667,-73.98521333,23
40.76059,-73.96874,21
40.760435,-73.9683725,2
40.76028,-73.968005,3
40.75997,-73.96727,1
40.75036,-73.97599667,21
40.73114,-73.99345,20
40.73574,-73.98827333,20
40.74034,-73.98309667,22
40.74494,-73.97792,3
40.74954,-73.97274333,10
40.75874,-73.96239,20
40.76674667,-73.96051,16
40.78276,-73.95675,31.25
40.771218,-73.96324,20
40.759676,-73.96973,12
40.748134,-73.97622,25
40.70884,-74.01456,18
40.7265325,-74.0071925,13
40.744225,-73.999825,1
40.77961,-73.98509,13
40.779236,-73.985382,8
40.778862,-73.985674,25
40.778488,-73.985966,31.25
40.77774,-73.98655,17
40.77736333,-73.98691667,7
40.77661,-73.98765,18
40.77580667,-73.98788,24
40.7742,-73.98834,5
40.77405333,-73.988605,21
40.77390667,-73.98887,29.75
40.77376,-73.989135,17
40.77361333,-73.9894,11
40.77332,-73.98993,14
40.77297333,-73.99010167,5
40.77262667,-73.99027333,12
40.77228,-73.990445,14
40.77193333,-73.99061667,24
40.77124,-73.99096,18
40.7707325,-73.99063,21
40.770225,-73.9903,6
40.76921,-73.98964,0
40.7732025,-73.9854075,22
40.777195,-73.981175,15
40.78518,-73.97271,22
40.774158,-73.980224,8
40.763136,-73.987738,15
40.752114,-73.995252,13
40.73007,-74.01028,1
40.736145,-74.005695,29
40.74222,-74.00111,14
40.748295,-73.996525,32
40.75437,-73.99194,8
40.76652,-73.98277,25
40.76635833,-73.982385,19
40.76619667,-73.982,12
40.766035,-73.981615,23
40.76587333,-73.98123,11
40.76555,-73.98046,18
40.76517625,-73.97965275,20
40.7648025,-73.9788455,1
40.764055,-73.977231,6
40.76370667,-73.976314,3
40.76301,-73.97448,1
40.75238667,-73.98080333,29.75
40.73114,-73.99345,12
40.73604833,-73.98933167,3
40.74095667,-73.98521333,8
40.745865,-73.981095,12
40.75077333,-73.97697667,15
40.76059,-73.96874,7
40.760435,-73.9683725,24
40.76028,-73.968005,20
40.75997,-73.96727,20
40.7527625,-73.973815,28.25
40.745555,-73.98036,20
40.73114,-73.99345,6
40.73666,-73.987238,3
40.74218,-73.981026,13
40.7477,-73.974814,25
40.75874,-73.96239,6
40.763544,-73.961262,1
40.768348,-73.960134,25
40.773152,-73.959006,1
40.78276,-73.95675,8
40.77314167,-73.96215833,2
40.76352333,-73.96756667,10
40.753905,-73.972975,1
40.74428667,-73.97838333,14
40.70884,-74.01456,25
40.720635,-74.00964833,6
40.73243,-74.00473667,15
40.744225,-73.999825,23
40.75602,-73.99491333,10
40.77961,-73.98509,18
40.77898667,-73.98557667,9
40.77774,-73.98655,16
40.777514,-73.98677,19
40.777288,-73.98699,24
40.777062,-73.98721,15
40.77661,-73.98765,9
40.7760075,-73.9878225,15
40.775405,-73.987995,9
40.7742,-73.98834,10
40.77390667,-73.98887,2
40.77332,-73.98993,3
40.772904,-73.990136,12
40.772488,-73.990342,1
40.772072,-73.990548,18
40.77124,-73.99096,19
40.770834,-73.990696,15
40.770428,-73.990432,20
40.770022,-73.990168,3
40.76921,-73.98964,7
40.772404,-73.986254,7
40.775598,-73.982868,30.5
40.778792,-73.979482,25
40.78518,-73.97271,1
40.775995,-73.97897167,17
40.76681,-73.98523333,21
40.757625,-73.991495,12
40.74844,-73.99775667,7
40.73007,-74.01028,2
40.74222,-74.00111,21
40.76652,-73.98277,4
40.7662775,-73.9821925,19
40.766035,-73.981615,8
40.76555,-73.98046,1
40.76517625,-73.97965275,5
40.7648025,-73.9788455,22
40.764055,-73.977231,24
40.76388083,-73.9767725,8
40.76370667,-73.976314,12
40.7635325,-73.9758555,15
40.76335833,-73.975397,4
40.76301,-73.97448,15
40.75769833,-73.97764167,11
40.75238667,-73.98080333,4
40.747075,-73.983965,2
40.74176333,-73.98712667,4
40.73114,-73.99345,24
40.73604833,-73.98933167,18
40.74095667,-73.98521333,17
40.745865,-73.981095,16
40.75077333,-73.97697667,22
40.76059,-73.96874,24
40.76038333,-73.96825,4
40.75997,-73.96727,5
40.75036,-73.97599667,7
40.73114,-73.99345,16
40.73804,-73.985685,20
40.74494,-73.97792,20
40.75874,-73.96239,20
40.76674667,-73.96051,11
40.78276,-73.95675,0
40.771218,-73.96324,24
40.759676,-73.96973,8
40.748134,-73.97622,31
40.70884,-74.01456,5
40.722994,-74.008666,5
40.737148,-74.002772,25
40.751302,-73.996878,4
40.77961,-73.98509,21
40.779236,-73.985382,14
40.778862,-73.985674,3
40.778488,-73.985966,5
40.77774,-73.98655,7
40.7774575,-73.986825,15
40.777175,-73.9871,19
40.77661,-73.98765,14
40.77580667,-73.98788,21
40.7742,-73.98834,10
40.77405333,-73.988605,23
40.77390667,-73.98887,25
40.77376,-73.989135,6
40.77361333,-73.9894,15
40.77332,-73.98993,8
40.772904,-73.990136,30
40.772488,-73.990342,11
40.772072,-73.990548,22
40.77124,-73.99096,3
40.770834,-73.990696,4
40.770428,-73.990432,20
40.770022,-73.990168,11
40.76921,-73.98964,16
40.77187167,-73.98681833,3
40.77453333,-73.98399667,4
40.777195,-73.981175,15
40.77985667,-73.97835333,6
40.78518,-73.97271,30.25
40.774158,-73.980224,15
40.763136,-73.987738,8
40.752114,-73.995252,0
40.73007,-74.01028,25
40.736145,-74.005695,34
40.74222,-74.00111,8
40.748295,-73.996525,19
40.75437,-73.99194,15
40.76652,-73.98277,25
40.76619667,-73.982,7
40.76555,-73.98046,14
40.765251,-73.9798142,14
40.764952,-73.9791684,15
40.764653,-73.9785226,20
40.764055,-73.977231,12
40.76379375,-73.97654325,25
40.7635325,-73.9758555,18
40.76301,-73.97448,10
40.75238667,-73.98080333,2
40.73114,-73.99345,4
40.73604833,-73.98933167,28.5
40.74095667,-73.98521333,14
40.745865,-73.981095,0
40.75077333,-73.97697667,9
40.76059,-73.96874,6
40.760435,-73.9683725,17
40.76028,-73.968005,0
40.75997,-73.96727,17
40.755165,-73.97163333,25
40.75036,-73.97599667,16
40.745555,-73.98036,0
40.74075,-73.98472333,1
40.73114,-73.99345,13
40.73666,-73.987238,21
40.74218,-73.981026,3
40.7477,-73.974814,2
40.75874,-73.96239,1
40.76674667,-73.96051,3
40.78276,-73.95675,6
40.7683325,-73.9648625,26
40.753905,-73.972975,12
40.70884,-74.01456,25
40.73243,-74.00473667,3
40.77961,-73.98509,22
40.77929833,-73.98533333,10
40.77898667,-73.98557667,21
40.778675,-73.98582,12
40.77836333,-73.98606333,21
40.77774,-73.98655,16
40.7774575,-73.986825,14
40.777175,-73.9871,16
40.77661,-73.98765,9
40.776128,-73.987788,30.75
40.775646,-73.987926,10
40.775164,-73.988064,17
40.7742,-73.98834,22
40.77398,-73.9887375,4
40.77376,-73.989135,16
40.77332,-73.98993,1
40.7728,-73.9901875,16
40.77228,-73.990445,5
40.77124,-73.99096,24
40.770834,-73.990696,20
40.770428,-73.990432,26
40.770022,-73.990168,13
40.76921,-73.98964,27.75
40.77453333,-73.98399667,14
40.78518,-73.97271,21
40.7714025,-73.9821025,1
40.757625,-73.991495,18
40.73007,-74.01028,6
40.73736,-74.004778,11
40.74465,-73.999276,13
40.75194,-73.993774,18
40.76652,-73.98277,27.75
40.76619667,-73.982,1
40.76555,-73.98046,6
40.76530083,-73.97992183,22
40.76505167,-73.97938367,17
40.7648025,-73.9788455,7
40.76455333,-73.97830733,18
40.764055,-73.977231,21
40.76379375,-73.97654325,19
40.7635325,-73.9758555,9
40.76301,-73.97448,16
40.75769833,-73.97764167,13
40.75238667,-73.98080333,18
40.747075,-73.983965,9
40.74176333,-73.98712667,15
40.73114,-73.99345,11
40.74095667,-73.98521333,13
40.76059,-73.96874,1
40.760435,-73.9683725,8
40.76028,-73.968005,7
40.75997,-73.96727,9
40.755165,-73.97163333,7
40.75036,-73.97599667,15
40.745555,-73.98036,23
40.74075,-73.98472333,10
40.73114,-73.99345,17
40.73804,-73.985685,11
40.74494,-73.97792,14
40.75874,-73.96239,11
40.763544,-73.961262,0
40.768348,-73.960134,13
40.773152,-73.959006,11
40.78276,-73.95675,16
40.7683325,-73.9648625,18
40.753905,-73.972975,8
40.70884,-74.01456,13
40.720635,-74.00964833,0
40.73243,-74.00473667,20
40.744225,-73.999825,10
40.75602,-73.99491333,19
40.77961,-73.98509,16
40.77929833,-73.98533333,19
40.77898667,-73.98557667,23
40.778675,-73.98582,18
40.77836333,-73.98606333,19
40.77774,-73.98655,24
40.77755167,-73.98673333,25
40.77736333,-73.98691667,4
40.777175,-73.9871,16
40.77698667,-73.98728333,9
40.77661,-73.98765,13
40.77620833,-73.987765,10
40.77580667,-73.98788,9
40.775405,-73.987995,22
40.77500333,-73.98811,16
40.7742,-73.98834,23
40.77405333,-73.988605,24
40.77390667,-73.98887,29.25
40.77376,-73.989135,14
40.77361333,-73.9894,18
40.77332,-73.98993,19
40.77297333,-73.99010167,10
40.77262667,-73.99027333,17
40.77228,-73.990445,24
40.77193333,-73.99061667,16
40.77124,-73.99096,21
40.77056333,-73.99052,7
40.76921,-73.98964,23
40.772404,-73.986254,19
40.775598,-73.982868,13
40.778792,-73.979482,21
40.78518,-73.97271,14
40.775995,-73.97897167,11
40.76681,-73.98523333,6
40.757625,-73.991495,4
40.74844,-73.99775667,1
40.73007,-74.01028,34
40.73736,-74.004778,21
40.74465,-73.999276,32
40.75194,-73.993774,8
40.76652,-73.98277,18
40.7662775,-73.9821925,1
40.766035,-73.981615,25
40.76555,-73.98046,21
40.76517625,-73.97965275,14
40.7648025,-73.9788455,10
40.764055,-73.977231,8
40.76379375,-73.97654325,5
40.7635325,-73.9758555,25
40.76301,-73.97448,8
40.756636,-73.978274,10
40.750262,-73.982068,0
40.743888,-73.985862,21
40.73114,-73.99345,24
40.73703,-73.988508,17
40.74292,-73.983566,2
40.74881,-73.978624,13
40.76059,-73.96874,2
40.760466,-73.968446,17
40.760342,-73.968152,1
40.760218,-73.967858,14
40.75997,-73.96727,28.75
40.75036,-73.97599667,6
40.73114,-73.99345,3
40.73574,-73.98827333,22
40.74034,-73.98309667,22
40.74494,-73.97792,5
40.74954,-73.97274333,8
40.75874,-73.96239,18
40.76274333,-73.96145,20
40.76674667,-73.96051,8
40.77075,-73.95957,12
40.77475333,-73.95863,9
40.78276,-73.95675,23
40.771218,-73.96324,4
40.759676,-73.96973,10
40.748134,-73.97622,8
40.70884,-74.01456,13
40.73243,-74.00473667,8
40.77961,-73.98509,18
40.7791425,-73.985455,12
40.778675,-73.98582,20
40.77774,-73.98655,18
40.7774575,-73.986825,10
40.777175,-73.9871,21
40.77661,-73.98765,17
40.77620833,-73.987765,11
40.77580667,-73.98788,11
40.775405,-73.987995,24
40.77500333,-73.98811,4
40.7742,-73.98834,11
40.774024,-73.988658,6
40.773848,-73.988976,8
40.773672,-73.989294,16
40.77332,-73.98993,1
40.77262667,-73.99027333,25
40.77124,-73.99096,24
40.77056333,-73.99052,10
40.76921,-73.98964,13
40.7732025,-73.9854075,21
40.777195,-73.981175,29.5
40.78518,-73.97271,25
40.76681,-73.98523333,17
40.73007,-74.01028,7
40.73736,-74.004778,31
40.74465,-73.999276,3
40.75194,-73.993774,36
40.76652,-73.98277,4
40.766326,-73.982308,21
40.766132,-73.981846,14
40.765938,-73.981384,23
40.76555,-73.98046,0
40.76517625,-73.97965275,15
40.7648025,-73.9788455,3
40.764055,-73.977231,6
40.76370667,-73.976314,22
40.76301,-73.97448,5
40.756636,-73.978274,5
40.750262,-73.982068,17
40.743888,-73.985862,23
40.73114,-73.99345,2
40.73703,-73.988508,4
40.74292,-73.983566,23
40.74881,-73.978624,7
40.76059,-73.96874,26
40.76038333,-73.96825,4
40.75997,-73.96727,30.75
40.755165,-73.97163333,17
40.75036,-73.97599667,14
40.745555,-73.98036,18
40.74075,-73.98472333,24
40.73114,-73.99345,17
40.73804,-73.985685,1
40.74494,-73.97792,1
40.75874,-73.96239,9
40.763544,-73.961262,23
40.768348,-73.960134,18
40.773152,-73.959006,19
40.78276,-73.95675,24
40.7683325,-73.9648625,10
40.753905,-73.972975,3
40.70884,-74.01456,29
40.7265325,-74.0071925,15
40.744225,-73.999825,19
40.77961,-73.98509,10
40.77929833,-73.98533333,18
40.77898667,-73.98557667,23
40.778675,-73.98582,13
40.77836333,-73.98606333,24
40.77774,-73.98655,14
40.7774575,-73.986825,2
40.777175,-73.9871,4
40.77661,-73.98765,1
40.77620833,-73.987765,6
40.77580667,-73.98788,2
40.775405,-73.987995,19
40.77500333,-73.98811,13
40.7742,-73.98834,7
40.77398,-73.9887375,24
40.77376,-73.989135,7
40.77332,-73.98993,10
40.772904,-73.990136,2
40.772488,-73.990342,1
40.772072,-73.990548,3
40.77124,-73.99096,21
40.7707325,-73.99063,1
40.770225,-73.9903,7
40.76921,-73.98964,17
40.772404,-73.986254,25
40.775598,-73.982868,9
40.778792,-73.979482,7
40.78518,-73.97271,5
40.7714025,-73.9821025,11
40.757625,-73.991495,15
40.73007,-74.01028,7
40.7391825,-74.0034025,6
40.748295,-73.996525,42.7
40.76652,-73.98277,4
40.76619667,-73.982,0
40.76555,-73.98046,24
40.76530083,-73.97992183,6
40.76505167,-73.97938367,21
40.7648025,-73.9788455,15
40.76455333,-73.97830733,24
40.764055,-73.977231,3
40.763846,-73.9766808,17
40.763637,-73.9761306,21
40.763428,-73.9755804,7
40.76301,-73.97448,7
40.75769833,-73.97764167,0
40.75238667,-73.98080333,11
40.747075,-73.983965,6
40.74176333,-73.98712667,2
40.73114,-73.99345,14
40.7385025,-73.9872725,22
40.745865,-73.981095,18
40.76059,-73.96874,0
40.760435,-73.9683725,7
40.76028,-73.968005,17
40.75997,-73.96727,6
40.7527625,-73.973815,13
40.745555,-73.98036,30.75
40.73114,-73.99345,22
40.74034,-73.98309667,0
40.75874,-73.96239,13
40.764745,-73.96098,6
40.77075,-73.95957,13
40.78276,-73.95675,25
40.77314167,-73.96215833,4
40.76352333,-73.96756667,11
40.753905,-73.972975,1
40.74428667,-73.97838333,15
40.70884,-74.01456,17
40.720635,-74.00964833,25
40.73243,-74.00473667,14
40.744225,-73.999825,6
40.75602,-73.99491333,8
40.77961,-73.98509,9
40.779236,-73.985382,16
40.778862,-73.985674,13
40.778488,-73.985966,16
40.77774,-73.98655,9
40.777514,-73.98677,12
40.777288,-73.98699,4
40.777062,-73.98721,8
40.77661,-73.98765,3
40.7760075,-73.9878225,13
40.775405,-73.987995,24
40.7742,-73.98834,26
40.77390667,-73.98887,1
40.77332,-73.98993,24
40.77262667,-73.99027333,0
40.77124,-73.99096,24
40.7707325,-73.99063,9
40.770225,-73.9903,23
40.76921,-73.98964,25
40.772404,-73.986254,30.25
40.775598,-73.982868,25
40.778792,-73.979482,14
40.78518,-73.97271,4
40.775995,-73.97897167,4
40.76681,-73.98523333,7
40.757625,-73.991495,29.25
40.74844,-73.99775667,2
40.73007,-74.01028,13
40.7391825,-74.0034025,8
40.748295,-73.996525,30
40.76652,-73.98277,3
40.76635833,-73.982385,18
40.76619667,-73.982,5
40.766035,-73.981615,19
40.76587333,-73.98123,0
40.76555,-73.98046,25
40.765251,-73.9798142,23
40.764952,-73.9791684,9
40.764653,-73.9785226,14
40.764055,-73.977231,17
40.76370667,-73.976314,14
40.76301,-73.97448,23
40.756636,-73.978274,26
40.750262,-73.982068,13
40.743888,-73.985862,13
40.73114,-73.99345,4
40.7385025,-73.9872725,8
40.745865,-73.981095,22
40.76059,-73.96874,12
40.76038333,-73.96825,15
40.75997,-73.96727,2
40.75036,-73.97599667,8
40.73114,-73.99345,11
40.73666,-73.987238,24
40.74218,-73.981026,9
40.7477,-73.974814,23
40.75874,-73.96239,31
40.764745,-73.96098,9
40.77075,-73.95957,17
40.78276,-73.95675,13
40.77314167,-73.96215833,0
40.76352333,-73.96756667,0
40.753905,-73.972975,19
40.74428667,-73.97838333,26
40.70884,-74.01456,0
40.722994,-74.008666,16
40.737148,-74.002772,16
40.751302,-73.996878,27
40.77961,-73.98509,7
40.7791425,-73.985455,19
40.778675,-73.98582,23
40.77774,-73.98655,21
40.77736333,-73.98691667,9
40.77661,-73.98765,29.75
40.776128,-73.987788,29.25
40.775646,-73.987926,4
40.775164,-73.988064,21
40.7742,-73.98834,16
40.77398,-73.9887375,24
40.77376,-73.989135,0
40.77332,-73.98993,5
40.772904,-73.990136,17
40.772488,-73.990342,22
40.772072,-73.990548,12
40.77124,-73.99096,24
40.77090167,-73.99074,18
40.77056333,-73.99052,7
40.770225,-73.9903,13
40.76988667,-73.99008,10
40.76921,-73.98964,12
40.7732025,-73.9854075,3
40.777195,-73.981175,14
40.78518,-73.97271,19
40.7714025,-73.9821025,29.75
40.757625,-73.991495,0
40.73007,-74.01028,15
40.7391825,-74.0034025,9
40.748295,-73.996525,26
40.76652,-73.98277,6
40.766326,-73.982308,3
40.766132,-73.981846,6
40.765938,-73.981384,18
40.76555,-73.98046,10
40.76530083,-73.97992183,1
40.76505167,-73.97938367,6
40.7648025,-73.9788455,15
40.76455333,-73.97830733,3
40.764055,-73.977231,2
40.76370667,-73.976314,11
40.76301,-73.97448,9
40.75769833,-73.97764167,0
40.75238667,-73.98080333,16
40.747075,-73.983965,12
40.74176333,-73.98712667,10
40.73114,-73.99345,23
40.73703,-73.988508,27
40.74292,-73.983566,2
40.74881,-73.978624,5
40.76059,-73.96874,23
40.760466,-73.968446,21
40.760342,-73.968152,13
40.760218,-73.967858,24
40.75997,-73.96727,24
40.7527625,-73.973815,15
40.745555,-73.98036,7
40.73114,-73.99345,1
40.73574,-73.98827333,15
40.74034,-73.98309667,26
40.74494,-73.97792,16
40.74954,-73.97274333,18
40.75874,-73.96239,10
40.76274333,-73.96145,18
40.76674667,-73.96051,6
40.77075,-73.95957,21
40.77475333,-73.95863,24
40.78276,-73.95675,13
40.7683325,-73.9648625,30.25
40.753905,-73.972975,6
40.70884,-74.01456,1
40.7265325,-74.0071925,11
40.744225,-73.999825,23
40.77961,-73.98509,18
40.77929833,-73.98533333,26
40.77898667,-73.98557667,23
40.778675,-73.98582,25
40.77836333,-73.98606333,31
40.77774,-73.98655,4
40.77755167,-73.98673333,10
40.77736333,-73.98691667,0
40.777175,-73.9871,13
40.77698667,-73.98728333,16
40.77661,-73.98765,17
40.77620833,-73.987765,4
40.77580667,-73.98788,19
40.775405,-73.987995,24
40.77500333,-73.98811,3
40.7742,-73.98834,0
40.774024,-73.988658,3
40.773848,-73.988976,26
40.773672,-73.989294,5
40.77332,-73.98993,7
40.772904,-73.990136,18
40.772488,-73.990342,7
40.772072,-73.990548,3
40.77124,-73.99096,24
40.77090167,-73.99074,22
40.77056333,-73.99052,5
